"word","group","F1_previous","dur_previous","F1_last","dur_last","speaker","rel_dur_prcnt","rel_F1_prcnt"
"?osta=da","4","780","0.089375409","720","0.091491677","Olga","97.6869283967765","108.333333333333"
"taga=da","4","785","0.132185638","660","0.086899637","Olga","152.112992140577","118.939393939394"
"taga=da","4","810","0.123179183","685","0.076392173","Olga","161.245816374408","118.248175182482"
"taga=da","4","870","0.120037111","750","0.114862721","Olga","104.50484713835","116"
"x?da=da","4","810","0.109861884","760","0.083968065","Olga","130.837698832288","106.578947368421"
"x?da=da","4","740","0.099273362","735","0.075938389","Olga","130.728822809238","100.680272108844"
"?osta=da","4","820","0.094576314","675","0.108612322","Olga","87.0769653557356","121.481481481481"
"?osta=da","4","715","0.086639202","690","0.081883693","Olga","105.807638646684","103.623188405797"
"?osta=da","4","735","0.087753813","650","0.079124708","Olga","110.905702173334","113.076923076923"
"ɕəbada","1","606","0.0868975622469996","658","0.105410868953059","RozNik","82.437003992156","92.09726443769"
"ɕəbada","1","684","0.108407879067431","709","0.171954772987787","RozNik","63.0444140536481","96.4739069111425"
"ɕəbada","1","622","0.104181259703683","649","0.0982532786310699","RozNik","106.033367186526","95.8397534668721"
"ɕəbada","1","737","0.0759431225377618","739","0.0905859683468719","RozNik","83.8354150467987","99.7293640054127"
"ɕəbada","1","652","0.0732712341930437","709","0.0823944256588689","RozNik","88.9274166390852","91.9605077574048"
"ɕəbada","1","662","0.0833179889528423","676","0.0792048514789272","RozNik","105.193037291421","97.9289940828402"
"abada","1","725","0.0739174666667139","742","0.0922542495620604","RozNik","80.1236441872402","97.7088948787062"
"abada","1","636","0.0817549142869751","661","0.0784588519788798","RozNik","104.201007566339","96.2178517397882"
"abada","1","585","0.093764600679691","715","0.131357631901302","RozNik","71.3811594518869","81.8181818181818"
"abada","1","649","0.0906955445759294","695","0.104535042780341","RozNik","86.760900616368","93.3812949640288"
"abada","1","709","0.110869101228949","694","0.12363053207023","RozNik","89.6777675970595","102.161383285303"
"abada","1","605","0.0865591811945662","646","0.080486117328725","RozNik","107.545479975183","93.6532507739938"
"xədaba","1","716","0.0865247022527313","718","0.0930594329378067","RozNik","92.977895438668","99.7214484679666"
"xədaba","1","658","0.0946821895129588","632","0.095608928784749","RozNik","99.0306979865064","104.113924050633"
"xədaba","1","739","0.107180202011065","650","0.0852317473334025","RozNik","125.751501481961","113.692307692308"
"todaba","1","685","0.0857341487979965","734","0.100711802571922","RozNik","85.1282040521225","93.3242506811989"
"todaba","1","624","0.0747657558315921","694","0.109414660957199","RozNik","68.3324841273685","89.9135446685879"
"todaba","1","624","0.0743675873013955","665","0.106016619458827","RozNik","70.147103049515","93.8345864661654"
"ʨostaba","1","635","0.0937845036473845","598","0.078769140690909","RozNik","119.062494302681","106.1872909699"
"ʨostaba","1","645","0.0755173124606756","674","0.096620907226594","RozNik","78.1583558137924","95.6973293768546"
"ʨostaba","1","612","0.064435638881946","677","0.0875803428064472","RozNik","73.573175003835","90.3988183161004"
"tongada","1","648","0.0906086905135481","661","0.0741597589558864","RozNik","122.180400515388","98.0332829046899"
"tongada","1","597","0.149309072876249","599","0.146866813966397","RozNik","101.662907258552","99.6661101836394"
"tongada","1","598","0.0997914526912353","617","0.100298960258712","RozNik","99.4940051560179","96.9205834683955"
"ɕəbada","1","591","0.0795452145019339","666","0.0785624184183007","RozNik","101.250974834304","88.7387387387387"
"ɕəbada","1","645","0.0798035513619481","635","0.0760517757062615","RozNik","104.933186136478","101.574803149606"
"ɕəbada","1","631","0.0868567822739976","714","0.0897479864990487","RozNik","96.7785302625349","88.375350140056"
"xəda=da","2","691","0.102885729574254","642","0.0773416000022848","RozNik","133.027671487549","107.632398753894"
"xəda=da","2","651","0.0895726924214415","609","0.0615623616977245","RozNik","145.499116588882","106.896551724138"
"xəda=da","2","665","0.0933888892828065","510","0.0665781162047522","RozNik","140.269648056129","130.392156862745"
"xəda=da","2","690","0.105953103499857","623","0.0750097223754409","RozNik","141.252493869445","110.754414125201"
"xəda=da","2","763","0.114059908884684","614","0.075777973197205","RozNik","150.518553178842","124.267100977199"
"xəda=da","2","691","0.0912845177003447","606","0.0498101392990975","RozNik","183.264931567856","114.026402640264"
"toda=da","2","652","0.0945034471506574","595","0.109141494637611","RozNik","86.5880089552033","109.579831932773"
"toda=da","2","666","0.123467533952037","601","0.101885833216925","RozNik","121.182239035296","110.815307820299"
"toda=da","2","653","0.119039638789018","590","0.0719829388458777","RozNik","165.37201828324","110.677966101695"
"ʨosta=da","2","656","0.0814480655467093","608","0.10541330843958","RozNik","77.2654485020675","107.894736842105"
"ʨosta=da","2","641","0.0958985282370292","602","0.0910993227173264","RozNik","105.268102304772","106.478405315615"
"taga=da","2","652","0.0863152257411741","604","0.0887188763074107","RozNik","97.2907112147048","107.94701986755"
"taga=da","2","638","0.0939094530062618","604","0.0762348187012094","RozNik","123.184464272586","105.629139072848"
"taga=da","2","641","0.101155483119612","618","0.0897870509433858","RozNik","112.661549807883","103.721682847896"
"taga=da","2","654","0.127604698097002","615","0.0901162439958227","RozNik","141.600107193679","106.341463414634"
"taga=da","2","619","0.0994949735248837","610","0.0786659570929941","RozNik","126.477802090766","101.475409836066"
"taga=da","2","652","0.0977780018753549","528","0.0903862971558169","RozNik","108.177904120572","123.484848484848"
"yada=da","2","642","0.0805739260432574","597","0.0557687200440568","RozNik","144.478707740835","107.537688442211"
"yada=da","2","615","0.11124055456014","549","0.0813331279627789","RozNik","136.77151899414","112.021857923497"
"jada=da","2","628","0.170795209670188","635","0.0892405962240729","RozNik","191.387347123209","98.8976377952756"
"xəda=da","2","656","0.123974012721731","610","0.0633250260426052","RozNik","195.77412039013","107.540983606557"
"xəda=da","2","658","0.125285610325704","606","0.0747391794973566","RozNik","167.630433152046","108.580858085809"
"xəda=da","2","703","0.139696669816885","621","0.0653515760440086","RozNik","213.761745734811","113.204508856683"
"xəda=da","2","700","0.137652403892559","564","0.0573915483675477","RozNik","239.847865771113","124.113475177305"
"xəda=da","2","703","0.125303992768891","701","0.0684755637697094","RozNik","182.990815804455","100.285306704708"
"xəda=da","3","678","0.129007942751826","627","0.0845504184881349","RozNik","152.581081275109","108.133971291866"
"xəda=da","3","648","0.124239555617975","580","0.0766562552067853","RozNik","162.073604147281","111.724137931034"
"xəda=da","3","636","0.111096699837332","613","0.0788355295628946","RozNik","140.922120334969","103.752039151713"
"xəda=da","3","634","0.110563838665001","578","0.0717542381593148","RozNik","154.086840723635","109.688581314879"
"xəda=da","3","630","0.0958894753780157","586","0.0542220745421673","RozNik","176.845825593494","107.508532423208"
"xəda=da","3","642","0.0914953440021406","572","0.0690026666474352","RozNik","132.596823351234","112.237762237762"
"toda=da","3","632","0.105545697204604","598","0.091888040821459","RozNik","114.863366615556","105.685618729097"
"toda=da","3","626","0.121515895424693","514","0.0918120620476088","RozNik","132.352865968397","121.789883268482"
"toda=da","3","622","0.106754324382734","545","0.096517608346005","RozNik","110.606060606093","114.128440366972"
"toba=da","2","641","0.0978677670900083","609","0.0753534696153224","RozNik","129.878249255968","105.254515599343"
"toba=da","2","623","0.0983439522587446","573","0.0834591731431828","RozNik","117.834803000055","108.726003490401"
"toba=da","2","631","0.0935960201993566","531","0.0831910020849591","RozNik","112.507384036282","118.832391713748"
"xəda=da","3","661","0.0933192770516484","623","0.0655337232445276","RozNik","142.39886341181","106.099518459069"
"xəda=da","3","612","0.10673341319233","554","0.0669192172121597","RozNik","159.49590810954","110.469314079422"
"xəda=da","3","656","0.10315124925529","581","0.0790218498012791","RozNik","130.535098222442","112.908777969019"
"ʨosta=da","3","596","0.0839615046612607","580","0.0611448105047998","RozNik","137.315831005265","102.758620689655"
"ʨosta=da","3","583","0.0718751862345357","625","0.0859560242136581","RozNik","83.6185559907679","93.28"
"ʨosta=da","3","610","0.0681167586744777","525","0.0560576102686241","RozNik","121.512062943938","116.190476190476"
"xəda=da","3","622","0.100230078278514","634","0.0617347618515964","RozNik","162.355981091263","98.1072555205047"
"xəda=da","3","622","0.0904174888931947","569","0.0820457985001894","RozNik","110.20367958633","109.314586994728"
"xəda=da","3","646","0.106170239469122","576","0.0869032359943844","RozNik","122.170639855094","112.152777777778"
"toda=da","3","611","0.0977993898651448","655","0.0992553686238011","RozNik","98.5330982305101","93.2824427480916"
"toda=da","3","632","0.0907020817500097","541","0.10079019680046","RozNik","89.9909759374492","116.820702402957"
"toda=da","3","553","0.0965581653514391","571","0.0808968063091128","RozNik","119.359675315838","96.8476357267951"
"toda=da","3","589","0.0900243247444336","538","0.0605761154587298","RozNik","148.613565037472","109.479553903346"
"toda=da","3","631","0.0695069450927121","578","0.0346193031048756","RozNik","200.775113473971","109.16955017301"
"toda=da","3","612","0.0949611713256786","556","0.0558234210319028","RozNik","170.109910088471","110.071942446043"
"ʨosta=da","3","649","0.0806244119294206","677","0.0716552848494984","RozNik","112.517048950068","95.864106351551"
"ʨosta=da","3","703","0.0828303415145228","673","0.0808693073521453","RozNik","102.424942449226","104.45765230312"
"ʨosta=da","3","654","0.0860354528869606","597","0.0798878933178457","RozNik","107.695233049463","109.547738693467"
"xəda=da","4","739","0.145837740681884","676","0.187990164677387","RozNik","77.5773248202418","109.319526627219"
"xəda=da","4","747","0.158743832303684","602","0.0675150621513012","RozNik","235.123581680099","124.086378737542"
"xəda=da","4","705","0.129289371402194","635","0.0814282003017865","RozNik","158.777144678411","111.023622047244"
"xəda=da","4","666","0.104927805719398","669","0.0976233455673991","RozNik","107.482288288262","99.5515695067265"
"xəda=da","4","719","0.119242727261507","578","0.0894645640516387","RozNik","133.284869294932","124.39446366782"
"xəda=da","4","697","0.115154600722291","635","0.079464092319256","RozNik","144.914007523857","109.763779527559"
"jada=da","4","676","0.165281116617165","741","0.132573219444793","RozNik","124.671571912752","91.2280701754386"
"jada=da","4","658","0.137948654578849","716","0.0958945047560178","RozNik","143.854598269034","91.8994413407821"
"jada=da","4","640","0.092316926606486","676","0.0503633021805853","RozNik","183.301973082443","94.6745562130178"
"toda=da","4","678","0.186540128252829","646","0.0791298965813211","RozNik","235.739128081791","104.953560371517"
"toda=da","4","716","0.132612134790917","644","0.0675619782520584","RozNik","196.282196320793","111.180124223602"
"toda=da","4","660","0.125184328140619","747","0.0707616766375736","RozNik","176.909782369611","88.3534136546185"
"ʨosta=da","4","716","0.125638498464695","595","0.0768379444332936","RozNik","163.511009295371","120.336134453782"
"ʨosta=da","4","647","0.109584981995908","633","0.122254613365953","RozNik","89.6366844397764","102.211690363349"
"ʨosta=da","4","654","0.0885986984844748","551","0.0790814769639496","RozNik","112.034703809166","118.693284936479"
"taga=da","4","657","0.106571827126686","630","0.0755375482802378","RozNik","141.084572577486","104.285714285714"
"taga=da","4","646","0.129709145514141","619","0.0940799160587744","RozNik","137.871238568185","104.361873990307"
"taga=da","4","669","0.114246783001078","602","0.0751546807818499","RozNik","152.015525596736","111.129568106312"
"xəda=da","4","688","0.121859482486968","619","0.0946705327452832","RozNik","128.719548684529","111.147011308562"
"xəda=da","4","669","0.113840135446537","590","0.0801361295290234","RozNik","142.058439951616","113.389830508475"
"xəda=da","4","638","0.117374471363973","633","0.0721740246605691","RozNik","162.627028097684","100.789889415482"
"ʨosta=da","4","648","0.0776594789756472","607","0.0706552540941061","RozNik","109.913239958365","106.754530477759"
"ʨosta=da","4","613","0.074827671904984","560","0.0807820639663532","RozNik","92.6290666900399","109.464285714286"
"ʨosta=da","4","652","0.116475264644009","587","0.0509828131288259","RozNik","228.459862247486","111.073253833049"
